ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,perc_diff
Regionali Speciali,Vetto,Reggio Nell'Emilia,Emilia-Romagna,762,800,1562,12.04,27.86,188,2024-11-17,12:00,0,-15.82
Regionali Speciali,Vetto,Reggio Nell'Emilia,Emilia-Romagna,762,800,1562,30.03,60.86,469,2024-11-17,19:00,1,-30.83
Regionali Speciali,Vetto,Reggio Nell'Emilia,Emilia-Romagna,762,800,1562,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Vetto,Reggio Nell'Emilia,Emilia-Romagna,762,800,1562,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Vezzano Sul Crostolo,Reggio Nell'Emilia,Emilia-Romagna,1832,1767,3599,12.11,26.35,436,2024-11-17,12:00,0,-14.24
Regionali Speciali,Vezzano Sul Crostolo,Reggio Nell'Emilia,Emilia-Romagna,1832,1767,3599,32.23,62.37,1160,2024-11-17,19:00,1,-30.14
Regionali Speciali,Vezzano Sul Crostolo,Reggio Nell'Emilia,Emilia-Romagna,1832,1767,3599,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Vezzano Sul Crostolo,Reggio Nell'Emilia,Emilia-Romagna,1832,1767,3599,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Viano,Reggio Nell'Emilia,Emilia-Romagna,1408,1472,2880,12.29,18.36,354,2024-11-17,12:00,0,-6.07
Regionali Speciali,Viano,Reggio Nell'Emilia,Emilia-Romagna,1408,1472,2880,30.03,57.27,865,2024-11-17,19:00,1,-27.24
Regionali Speciali,Viano,Reggio Nell'Emilia,Emilia-Romagna,1408,1472,2880,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Viano,Reggio Nell'Emilia,Emilia-Romagna,1408,1472,2880,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Villa Minozzo,Reggio Nell'Emilia,Emilia-Romagna,1621,1652,3273,10.72,23.0,351,2024-11-17,12:00,0,-12.28
Regionali Speciali,Villa Minozzo,Reggio Nell'Emilia,Emilia-Romagna,1621,1652,3273,28.72,56.5,940,2024-11-17,19:00,1,-27.78
Regionali Speciali,Villa Minozzo,Reggio Nell'Emilia,Emilia-Romagna,1621,1652,3273,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Villa Minozzo,Reggio Nell'Emilia,Emilia-Romagna,1621,1652,3273,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bellaria-Igea Marina,Rimini,Emilia-Romagna,7957,7658,15615,8.45,20.95,1320,2024-11-17,12:00,0,-12.5
Regionali Speciali,Bellaria-Igea Marina,Rimini,Emilia-Romagna,7957,7658,15615,24.1,56.19,3763,2024-11-17,19:00,1,-32.09
Regionali Speciali,Bellaria-Igea Marina,Rimini,Emilia-Romagna,7957,7658,15615,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bellaria-Igea Marina,Rimini,Emilia-Romagna,7957,7658,15615,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Casteldelci,Rimini,Emilia-Romagna,160,166,326,11.35,21.39,37,2024-11-17,12:00,0,-10.04
Regionali Speciali,Casteldelci,Rimini,Emilia-Romagna,160,166,326,33.44,60.98,109,2024-11-17,19:00,1,-27.54
Regionali Speciali,Casteldelci,Rimini,Emilia-Romagna,160,166,326,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Casteldelci,Rimini,Emilia-Romagna,160,166,326,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cattolica,Rimini,Emilia-Romagna,7351,6667,14018,7.93,18.16,1112,2024-11-17,12:00,0,-10.23
Regionali Speciali,Cattolica,Rimini,Emilia-Romagna,7351,6667,14018,23.12,51.06,3241,2024-11-17,19:00,1,-27.94
Regionali Speciali,Cattolica,Rimini,Emilia-Romagna,7351,6667,14018,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cattolica,Rimini,Emilia-Romagna,7351,6667,14018,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Coriano,Rimini,Emilia-Romagna,4632,4588,9220,8.83,20.71,814,2024-11-17,12:00,0,-11.88
Regionali Speciali,Coriano,Rimini,Emilia-Romagna,4632,4588,9220,26.58,56.36,2451,2024-11-17,19:00,1,-29.78
Regionali Speciali,Coriano,Rimini,Emilia-Romagna,4632,4588,9220,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Coriano,Rimini,Emilia-Romagna,4632,4588,9220,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gemmano,Rimini,Emilia-Romagna,628,657,1285,6.23,15.9,80,2024-11-17,12:00,0,-9.67
Regionali Speciali,Gemmano,Rimini,Emilia-Romagna,628,657,1285,15.8,39.79,203,2024-11-17,19:00,1,-23.99
Regionali Speciali,Gemmano,Rimini,Emilia-Romagna,628,657,1285,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gemmano,Rimini,Emilia-Romagna,628,657,1285,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Maiolo,Rimini,Emilia-Romagna,353,378,731,11.08,18.85,81,2024-11-17,12:00,0,-7.77
Regionali Speciali,Maiolo,Rimini,Emilia-Romagna,353,378,731,28.32,55.03,207,2024-11-17,19:00,1,-26.71
Regionali Speciali,Maiolo,Rimini,Emilia-Romagna,353,378,731,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Maiolo,Rimini,Emilia-Romagna,353,378,731,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Misano Adriatico,Rimini,Emilia-Romagna,5898,5843,11741,7.43,18.37,872,2024-11-17,12:00,0,-10.94
Regionali Speciali,Misano Adriatico,Rimini,Emilia-Romagna,5898,5843,11741,21.77,54.05,2556,2024-11-17,19:00,1,-32.28
Regionali Speciali,Misano Adriatico,Rimini,Emilia-Romagna,5898,5843,11741,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Misano Adriatico,Rimini,Emilia-Romagna,5898,5843,11741,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Mondaino,Rimini,Emilia-Romagna,551,577,1128,5.59,16.65,63,2024-11-17,12:00,0,-11.06
Regionali Speciali,Mondaino,Rimini,Emilia-Romagna,551,577,1128,20.21,55.98,228,2024-11-17,19:00,1,-35.77
Regionali Speciali,Mondaino,Rimini,Emilia-Romagna,551,577,1128,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Mondaino,Rimini,Emilia-Romagna,551,577,1128,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Montecopiolo,Rimini,Emilia-Romagna,489,497,986,7.61,0.0,75,2024-11-17,12:00,0,7.61
Regionali Speciali,Montecopiolo,Rimini,Emilia-Romagna,489,497,986,24.14,0.0,238,2024-11-17,19:00,1,24.14
Regionali Speciali,Montecopiolo,Rimini,Emilia-Romagna,489,497,986,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Montecopiolo,Rimini,Emilia-Romagna,489,497,986,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Montefiore Conca,Rimini,Emilia-Romagna,1083,1100,2183,5.31,18.41,116,2024-11-17,12:00,0,-13.1
Regionali Speciali,Montefiore Conca,Rimini,Emilia-Romagna,1083,1100,2183,15.12,46.82,330,2024-11-17,19:00,1,-31.7
Regionali Speciali,Montefiore Conca,Rimini,Emilia-Romagna,1083,1100,2183,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Montefiore Conca,Rimini,Emilia-Romagna,1083,1100,2183,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Montegridolfo,Rimini,Emilia-Romagna,442,442,884,4.52,16.32,40,2024-11-17,12:00,0,-11.8
Regionali Speciali,Montegridolfo,Rimini,Emilia-Romagna,442,442,884,17.08,48.6,151,2024-11-17,19:00,1,-31.52
Regionali Speciali,Montegridolfo,Rimini,Emilia-Romagna,442,442,884,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Montegridolfo,Rimini,Emilia-Romagna,442,442,884,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Montescudo - Monte Colombo,Rimini,Emilia-Romagna,3077,3116,6193,6.49,15.96,402,2024-11-17,12:00,0,-9.47
Regionali Speciali,Montescudo - Monte Colombo,Rimini,Emilia-Romagna,3077,3116,6193,18.07,47.23,1119,2024-11-17,19:00,1,-29.16
Regionali Speciali,Montescudo - Monte Colombo,Rimini,Emilia-Romagna,3077,3116,6193,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Montescudo - Monte Colombo,Rimini,Emilia-Romagna,3077,3116,6193,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Morciano Di Romagna,Rimini,Emilia-Romagna,3018,2872,5890,7.78,17.56,458,2024-11-17,12:00,0,-9.78
Regionali Speciali,Morciano Di Romagna,Rimini,Emilia-Romagna,3018,2872,5890,23.02,52.01,1356,2024-11-17,19:00,1,-28.99
Regionali Speciali,Morciano Di Romagna,Rimini,Emilia-Romagna,3018,2872,5890,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Morciano Di Romagna,Rimini,Emilia-Romagna,3018,2872,5890,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Novafeltria,Rimini,Emilia-Romagna,3165,3117,6282,8.99,19.73,565,2024-11-17,12:00,0,-10.74
Regionali Speciali,Novafeltria,Rimini,Emilia-Romagna,3165,3117,6282,27.6,57.27,1734,2024-11-17,19:00,1,-29.67
Regionali Speciali,Novafeltria,Rimini,Emilia-Romagna,3165,3117,6282,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Novafeltria,Rimini,Emilia-Romagna,3165,3117,6282,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Pennabilli,Rimini,Emilia-Romagna,1274,1282,2556,7.86,15.54,201,2024-11-17,12:00,0,-7.68
Regionali Speciali,Pennabilli,Rimini,Emilia-Romagna,1274,1282,2556,23.9,51.14,611,2024-11-17,19:00,1,-27.24
Regionali Speciali,Pennabilli,Rimini,Emilia-Romagna,1274,1282,2556,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Pennabilli,Rimini,Emilia-Romagna,1274,1282,2556,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Poggio Torriana,Rimini,Emilia-Romagna,2224,2209,4433,8.75,21.42,388,2024-11-17,12:00,0,-12.67
Regionali Speciali,Poggio Torriana,Rimini,Emilia-Romagna,2224,2209,4433,25.92,56.4,1149,2024-11-17,19:00,1,-30.48
Regionali Speciali,Poggio Torriana,Rimini,Emilia-Romagna,2224,2209,4433,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Poggio Torriana,Rimini,Emilia-Romagna,2224,2209,4433,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Riccione,Rimini,Emilia-Romagna,15234,13829,29063,8.65,17.1,2513,2024-11-17,12:00,0,-8.45
Regionali Speciali,Riccione,Rimini,Emilia-Romagna,15234,13829,29063,27.41,54.0,7966,2024-11-17,19:00,1,-26.59
Regionali Speciali,Riccione,Rimini,Emilia-Romagna,15234,13829,29063,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Riccione,Rimini,Emilia-Romagna,15234,13829,29063,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Rimini,Rimini,Emilia-Romagna,63363,59411,122774,9.83,20.76,12072,2024-11-17,12:00,0,-10.93
Regionali Speciali,Rimini,Rimini,Emilia-Romagna,63363,59411,122774,27.42,55.04,33661,2024-11-17,19:00,1,-27.62
Regionali Speciali,Rimini,Rimini,Emilia-Romagna,63363,59411,122774,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Rimini,Rimini,Emilia-Romagna,63363,59411,122774,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Saludecio,Rimini,Emilia-Romagna,1341,1455,2796,6.62,19.0,185,2024-11-17,12:00,0,-12.38
Regionali Speciali,Saludecio,Rimini,Emilia-Romagna,1341,1455,2796,17.02,48.19,476,2024-11-17,19:00,1,-31.17
Regionali Speciali,Saludecio,Rimini,Emilia-Romagna,1341,1455,2796,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Saludecio,Rimini,Emilia-Romagna,1341,1455,2796,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Clemente,Rimini,Emilia-Romagna,2338,2296,4634,6.21,17.44,288,2024-11-17,12:00,0,-11.23
Regionali Speciali,San Clemente,Rimini,Emilia-Romagna,2338,2296,4634,18.52,47.08,858,2024-11-17,19:00,1,-28.56
Regionali Speciali,San Clemente,Rimini,Emilia-Romagna,2338,2296,4634,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Clemente,Rimini,Emilia-Romagna,2338,2296,4634,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Giovanni In Marignano,Rimini,Emilia-Romagna,3991,3906,7897,7.81,20.22,617,2024-11-17,12:00,0,-12.41
Regionali Speciali,San Giovanni In Marignano,Rimini,Emilia-Romagna,3991,3906,7897,24.95,56.44,1970,2024-11-17,19:00,1,-31.49
Regionali Speciali,San Giovanni In Marignano,Rimini,Emilia-Romagna,3991,3906,7897,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Giovanni In Marignano,Rimini,Emilia-Romagna,3991,3906,7897,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Leo,Rimini,Emilia-Romagna,1519,1552,3071,7.72,17.94,237,2024-11-17,12:00,0,-10.22
Regionali Speciali,San Leo,Rimini,Emilia-Romagna,1519,1552,3071,23.45,46.0,720,2024-11-17,19:00,1,-22.55
Regionali Speciali,San Leo,Rimini,Emilia-Romagna,1519,1552,3071,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Leo,Rimini,Emilia-Romagna,1519,1552,3071,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sant'Agata Feltria,Rimini,Emilia-Romagna,973,1000,1973,7.2,15.92,142,2024-11-17,12:00,0,-8.72
Regionali Speciali,Sant'Agata Feltria,Rimini,Emilia-Romagna,973,1000,1973,23.31,49.16,460,2024-11-17,19:00,1,-25.85
Regionali Speciali,Sant'Agata Feltria,Rimini,Emilia-Romagna,973,1000,1973,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sant'Agata Feltria,Rimini,Emilia-Romagna,973,1000,1973,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Santarcangelo Di Romagna,Rimini,Emilia-Romagna,9518,9004,18522,10.68,22.85,1979,2024-11-17,12:00,0,-12.17
Regionali Speciali,Santarcangelo Di Romagna,Rimini,Emilia-Romagna,9518,9004,18522,29.37,60.65,5440,2024-11-17,19:00,1,-31.28
Regionali Speciali,Santarcangelo Di Romagna,Rimini,Emilia-Romagna,9518,9004,18522,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Santarcangelo Di Romagna,Rimini,Emilia-Romagna,9518,9004,18522,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sassofeltrio,Rimini,Emilia-Romagna,746,755,1501,5.46,0.0,82,2024-11-17,12:00,0,5.46
Regionali Speciali,Sassofeltrio,Rimini,Emilia-Romagna,746,755,1501,17.32,0.0,260,2024-11-17,19:00,1,17.32
Regionali Speciali,Sassofeltrio,Rimini,Emilia-Romagna,746,755,1501,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sassofeltrio,Rimini,Emilia-Romagna,746,755,1501,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Talamello,Rimini,Emilia-Romagna,587,568,1155,7.53,17.56,87,2024-11-17,12:00,0,-10.03
Regionali Speciali,Talamello,Rimini,Emilia-Romagna,587,568,1155,22.68,51.29,262,2024-11-17,19:00,1,-28.61
Regionali Speciali,Talamello,Rimini,Emilia-Romagna,587,568,1155,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Talamello,Rimini,Emilia-Romagna,587,568,1155,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Verucchio,Rimini,Emilia-Romagna,4475,4402,8877,8.45,22.18,750,2024-11-17,12:00,0,-13.73
Regionali Speciali,Verucchio,Rimini,Emilia-Romagna,4475,4402,8877,24.87,56.36,2208,2024-11-17,19:00,1,-31.49
Regionali Speciali,Verucchio,Rimini,Emilia-Romagna,4475,4402,8877,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Verucchio,Rimini,Emilia-Romagna,4475,4402,8877,0.0,0.0,0,2024-11-18,15:00,3,0.0
